Gene,x,y
Snca,1359,2654
Neurod6,1359,2604
Rgs4,1359,2557
Pde1a,1359,2507
Slc6a1,1359,2324
Cplx2,1360,3575
Pcp4,1360,3333
Neurod6,1360,3072
Tac1,1360,3026
Wfs1,1360,2773
3110035E14Rik,1360,2753
Pde1a,1360,2688
Neurod6,1360,2682
Neurod6,1360,2665
Pde1a,1360,2645
Pvalb,1360,2249
Pcp4,1360,2126
Pcp4,1360,2121
Cplx2,1361,3458
Kctd12,1361,3226
6330403K07Rik,1361,3165
Scg2,1361,2964
Kit,1361,2805
3110035E14Rik,1361,2767
Lamp5,1361,2750
Arpp21,1361,2589
Scg2,1361,2575
Rgs4,1361,2433
Pvalb,1361,1851
Col25a1,1362,3220
Aldoc,1362,3147
Slc6a1,1362,3041
Nrsn1,1362,2816
Neurod6,1362,2734
Neurod6,1362,2671
Neurod6,1362,2619
Wfs1,1362,2561
Lamp5,1362,2492
3110035E14Rik,1362,2484
Pvalb,1362,1852
Enpp2,1362,1789
Cplx2,1363,3398
Col25a1,1363,3222
Trp53i11,1363,3219
Trp53i11,1363,3215
Slc6a1,1363,3040
Enc1,1363,2755
Cadps2,1363,2702
Wfs1,1363,2650
Scg2,1363,2602
Crym,1363,2566
Bcl11b,1363,2490
Arpp21,1363,2480
Neurod6,1363,2474
Cplx2,1363,2293
Trp53i11,1364,3244
Col25a1,1364,3223
Prkca,1364,2980
Neurod6,1364,2780
Enc1,1364,2728
Neurod6,1364,2724
Crym,1364,2699
Htr3a,1364,2637
Neurod6,1364,2535
Neurod6,1364,2529
Cadps2,1364,2471
Cplx2,1365,3532
Tac1,1365,3025
Tac1,1365,3022
Pde1a,1365,2767
Enc1,1365,2624
Satb1,1365,2498
Cpne5,1365,1838
Arpp21,1366,3234
Cplx2,1366,3211
Cdh13,1366,3012
Wfs1,1366,3001
Rorb,1366,2827
Fam19a1,1366,2783
Neurod6,1366,2771
Cplx2,1366,2751
Wfs1,1366,2696
Arpp21,1366,2678
Neurod6,1366,2579
Cpne5,1366,2564
Pde1a,1366,2527
Neurod6,1366,2459
Pde1a,1366,2360
Enc1,1367,3252
Prkca,1367,3060
Tac1,1367,3031
Aldoc,1367,2879
Crym,1367,2759
Enc1,1367,2712
3110035E14Rik,1367,2664
Neurod6,1367,2534
Rgs4,1367,2484
Pde1a,1367,2359
Nrsn1,1368,3063
Tac1,1368,3018
Cck,1368,2605
Bcl11b,1368,2597
Prkca,1368,2541
Fam19a1,1368,2537
Neurod6,1368,2438
3110035E14Rik,1368,2420
Satb1,1368,2108
Gad1,1368,1922
Cpne5,1368,1835
Pcp4,1369,3385
Yjefn3,1369,3245
Reln,1369,3234
Lamp5,1369,3076
Tac1,1369,3036
Tac1,1369,3017
Nrn1,1369,2853
Gda,1369,2630
Scg2,1369,2562
Neurod6,1369,2523
Rbp4,1369,2406
Snca,1370,3368
Cplx2,1370,3267
Cadps2,1370,3244
Cxcl14,1370,3024
Cplx2,1370,2929
Neurod6,1370,2758
Fam19a1,1370,2726
Fam19a1,1370,2677
Crym,1370,2666
Neurod6,1370,2656
Nov,1370,2642
Wfs1,1370,2633
3110035E14Rik,1370,2559
Cnr1,1370,2461
Neurod6,1370,2415
Enc1,1371,3254
Aldoc,1371,3153
Neurod6,1371,3063
Tac1,1371,3011
Reln,1371,2749
Neurod6,1371,2728
Cplx2,1371,2700
Neurod6,1371,2692
Wfs1,1371,2683
Neurod6,1371,2649
Neurod6,1371,2647
Qrfpr,1371,2623
Snca,1371,2614
Enc1,1371,2565
Snca,1371,2536
Pvrl3,1371,2511
Crym,1371,2498
Neurod6,1371,2484
Neurod6,1371,2481
Cplx2,1371,2371
Cplx2,1372,3306
3110035E14Rik,1372,3069
Enpp2,1372,3033
Npy2r,1372,3026
Cpne5,1372,2779
Neurod6,1372,2760
Wfs1,1372,2707
Neurod6,1372,2646
3110035E14Rik,1372,2602
Htr3a,1372,2587
Neurod6,1372,2550
Pde1a,1372,2531
Arpp21,1372,2494
Fam19a1,1372,2475
Neurod6,1372,2456
3110035E14Rik,1372,2453
Snca,1372,2446
Neurod6,1372,2413
Nrsn1,1372,1789
Enc1,1373,3496
Cplx2,1373,3418
Id2,1373,3230
Gad1,1373,2818
3110035E14Rik,1373,2757
Th,1373,2655
Cadps2,1373,2609
3110035E14Rik,1373,2588
Pcp4,1373,2530
Cck,1373,2449
3110035E14Rik,1373,2400
Gad1,1373,2041
Cadps2,1373,1931
Cxcl14,1373,1846
Satb1,1374,3150
Tac1,1374,3032
Tac1,1374,3026
Tac1,1374,3019
Hapln1,1374,3008
Wfs1,1374,2775
Neurod6,1374,2762
Crym,1374,2687
3110035E14Rik,1374,2674
Neurod6,1374,2630
Reln,1374,2451
Rgs4,1374,2439
Sulf2,1375,3228
Qrfpr,1375,3016
Hapln1,1375,3012
Cplx2,1375,2910
Enc1,1375,2798
Prkca,1375,2768
Cadps2,1375,2706
Crym,1375,2686
Cplx2,1375,2668
6330403K07Rik,1375,2574
Rgs4,1375,2445
Neurod6,1375,2437
Neurod6,1375,2408
Cplx2,1376,3250
Trp53i11,1376,3218
Col25a1,1376,3215
Enc1,1376,3156
Cplx2,1376,2909
Cplx2,1376,2881
Aldoc,1376,2857
Pvalb,1376,2814
Cck,1376,2803
Cck,1376,2765
Penk,1376,2759
3110035E14Rik,1376,2731
Bcl11b,1376,2715
Wfs1,1376,2659
Cadps2,1376,2619
Pde1a,1376,2509
6330403K07Rik,1376,2496
Neurod6,1376,2486
Neurod6,1376,2414
Id2,1377,3584
Prkca,1377,3551
Pcp4,1377,3414
Cplx2,1377,3183
Tac1,1377,3100
Id2,1377,3026
Pde1a,1377,2707
Th,1377,2652
Pde1a,1377,2610
Neurod6,1377,2602
3110035E14Rik,1377,2525
Neurod6,1377,2485
Neurod6,1377,2459
3110035E14Rik,1377,2420
Snca,1378,3521
Cxcl14,1378,3220
Prkca,1378,3158
Arpp21,1378,2993
Arpp21,1378,2684
Htr3a,1378,2677
Neurod6,1378,2642
Neurod6,1378,2582
Rgs4,1378,2521
3110035E14Rik,1378,2514
Neurod6,1378,2499
Neurod6,1378,2484
Prkca,1378,2465
Neurod6,1378,2453
3110035E14Rik,1378,2417
Cplx2,1378,2276
Gad1,1378,1919
3110035E14Rik,1379,3042
Tac1,1379,3016
Aldoc,1379,2887
Cplx2,1379,2849
3110035E14Rik,1379,2751
Neurod6,1379,2697
Cadps2,1379,2692
3110035E14Rik,1379,2680
Neurod6,1379,2663
Cpne5,1379,2608
Satb1,1379,2572
3110035E14Rik,1379,2538
Pde1a,1379,2403
Cplx2,1379,2277
Plp1,1379,1776
Cplx2,1380,3448
Cplx2,1380,2906
3110035E14Rik,1380,2646
Cpne5,1380,2637
Reln,1380,2631
Neurod6,1380,2446
Nrsn1,1380,2420
Wfs1,1380,2397
Col25a1,1381,3233
Cplx2,1381,3229
Snca,1381,3224
Cplx2,1381,3215
Gad1,1381,3210
Col25a1,1381,3039
Gad1,1381,3027
Neurod6,1381,2726
3110035E14Rik,1381,2606
Crym,1381,2579
Enc1,1381,2491
Neurod6,1381,2454
Arpp21,1381,2393
Cck,1381,2334
Cplx2,1381,2327
Gad1,1381,1928
Pcp4,1382,3481
Pde1a,1382,2702
Neurod6,1382,2614
Fam19a1,1382,2537
Rab3c,1383,3019
Cplx2,1383,2968
Enc1,1383,2696
Neurod6,1383,2654
Neurod6,1383,2626
Cadps2,1383,2574
Cplx2,1383,2521
Rgs4,1383,2493
Cplx2,1384,3448
Cplx2,1384,3312
3110035E14Rik,1384,3193
Neurod6,1384,2781
Pde1a,1384,2714
Enc1,1384,2684
Wfs1,1384,2669
Neurod6,1384,2641
Enpp2,1384,2622
Neurod6,1384,2568
Reln,1384,2551
Pde1a,1384,2532
3110035E14Rik,1384,2305
Cplx2,1384,1895
Pcp4,1385,3352
3110035E14Rik,1385,3188
Pcp4,1385,2893
Aldoc,1385,2834
Enc1,1385,2699
3110035E14Rik,1385,2689
Enc1,1385,2683
Neurod6,1385,2664
Neurod6,1385,2642
Neurod6,1385,2556
Cplx2,1385,2544
Cck,1385,2512
Rgs4,1385,2490
Cplx2,1385,2473
Fam19a1,1385,2459
Cplx2,1385,2425
Enc1,1385,2257
Trp53i11,1386,3218
Cck,1386,3215
Col25a1,1386,3084
Gad1,1386,3033
Pcp4,1386,2892
Enc1,1386,2726
Enc1,1386,2675
Scg2,1386,2616
Neurod6,1386,2594
Htr3a,1386,2565
Enc1,1386,2529
Pde1a,1386,2526
Cplx2,1387,3427
Bcl11b,1387,3322
Satb1,1387,3018
Neurod6,1387,2724
Crym,1387,2698
Pde1a,1387,2685
Cck,1387,2637
Wfs1,1387,2623
Prkca,1387,2559
Pde1a,1387,2538
Neurod6,1387,2505
Nrn1,1387,2444
Neurod6,1388,3072
Gad1,1388,3023
Pcp4,1388,2891
Wfs1,1388,2708
Neurod6,1388,2686
3110035E14Rik,1388,2610
Pde1a,1388,2595
Enc1,1388,2578
Nrn1,1388,2492
Neurod6,1388,2096
Gad1,1388,1923
Id2,1388,1867
Cplx2,1389,3106
Neurod6,1389,3071
Neurod6,1389,2733
Neurod6,1389,2667
Neurod6,1389,2617
Grin3a,1389,2602
Fam19a1,1389,2590
Pcp4,1389,2390
Neurod6,1389,2129
Tac1,1390,3022
Nrn1,1390,2724
Prkca,1390,2653
Prkca,1390,2630
Cplx2,1390,2475
Cadps2,1390,2454
Pcp4,1391,3423
Wfs1,1391,3238
Pnoc,1391,3030
Nrsn1,1391,2772
Neurod6,1391,2753
Neurod6,1391,2545
Cnr1,1391,2508
Plp1,1391,1856
Snca,1392,3339
Tac1,1392,3026
Cplx2,1392,2964
Cplx2,1392,2691
Neurod6,1392,2673
Prkca,1392,2627
Neurod6,1392,2600
Nrn1,1392,2594
Prkca,1392,2581
Neurod6,1392,2459
Pcp4,1393,3426
Snca,1393,3337
Snca,1393,2757
Rgs4,1393,2523
3110035E14Rik,1393,2425
Neurod6,1393,2413
Plp1,1393,1862
Rgs4,1393,1767
Enc1,1394,2648
Wfs1,1394,2640
Kcnk2,1394,2537
Scg2,1394,2499
Gad1,1394,1923
Plp1,1394,1861
Aldoc,1395,3574
Cplx2,1395,3553
Arpp21,1395,3412
Cplx2,1395,3284
Satb1,1395,2816
Neurod6,1395,2707
Neurod6,1395,2660
Neurod6,1395,2518
Cadps2,1395,2397
Plp1,1395,1860
Rgs4,1395,1827
Rgs4,1395,1769
Snca,1396,3329
3110035E14Rik,1396,2873
Cplx2,1396,2771
Pcp4,1396,2710
Snca,1396,2681
Trp53i11,1396,2638
3110035E14Rik,1396,2547
3110035E14Rik,1396,2500
Wfs1,1396,2485
Satb1,1396,2482
Prkca,1396,2418
Nrsn1,1396,2255
Cadps2,1396,1862
Neurod6,1397,2697
Pcp4,1397,2680
Cplx2,1397,2674
Neurod6,1397,2625
Neurod6,1397,2619
Pde1a,1397,2607
Scg2,1397,2602
Rgs4,1397,2539
Cplx2,1397,2533
Cplx2,1397,2477
Cplx2,1398,3551
Neurod6,1398,2745
Nr4a2,1398,2737
Pde1a,1398,2578
Neurod6,1398,2540
Pvalb,1398,2401
Cplx2,1399,3275
Rgs4,1399,3216
Cck,1399,2669
Snca,1399,2635
Pde1a,1399,2612
Neurod6,1399,2546
Cnr1,1399,2461
Cadps2,1399,1866
3110035E14Rik,1400,2770
Enc1,1400,2760
Neurod6,1400,2672
Kctd12,1400,2647
Neurod6,1400,2570
Neurod6,1400,2538
Satb1,1400,2503
Cplx2,1400,2491
Nrsn1,1400,2479
Satb1,1400,2474
Cnr1,1400,2448
Pvalb,1400,2397
Gad1,1400,2393
3110035E14Rik,1400,2377
Cplx2,1400,2273
Enc1,1400,1855
3110035E14Rik,1401,3529
Cplx2,1401,3446
Neurod6,1401,2804
Rgs4,1401,2658
Neurod6,1401,2626
Pax6,1401,2560
Neurod6,1401,2513
Cplx2,1401,2342
Snca,1402,3478
Enpp2,1402,2653
Calb1,1402,2641
Lamp5,1402,2611
Neurod6,1402,2585
3110035E14Rik,1402,2526
Pthlh,1402,2417
Pvalb,1402,2414
Pvalb,1402,2396
Satb1,1402,1897
Rasgrf2,1402,1825
Cplx2,1403,3400
Nrn1,1403,3211
Ndnf,1403,2747
Serpini1,1403,2670
Satb1,1403,2650
Pvalb,1403,2415
Fam19a1,1403,2411
Cplx2,1403,2297
3110035E14Rik,1403,1879
Cplx2,1404,3080
Cplx2,1404,2872
Neurod6,1404,2662
Cck,1404,2648
Neurod6,1404,2615
Neurod6,1404,2599
Calb1,1404,2580
Bcl11b,1404,2464
Gad1,1404,2430
Pvalb,1404,2413
Pvalb,1404,2409
Cplx2,1404,2296
3110035E14Rik,1404,1871
Satb1,1405,2695
Neurod6,1405,2607
Arpp21,1405,2593
3110035E14Rik,1405,2523
Cplx2,1405,2297
Cplx2,1406,3369
Cplx2,1406,2703
Neurod6,1406,2606
Neurod6,1406,2585
Pvalb,1406,2405
Gabrd,1406,2399
Cck,1407,2754
Cplx2,1407,2708
Neurod6,1407,2662
Cadps2,1407,2658
3110035E14Rik,1407,2649
Neurod6,1407,2641
Neurod6,1407,2550
Pde1a,1407,2534
Gad1,1407,2427
Serpini1,1407,2412
Cadps2,1407,2179
Aldoc,1408,2794
Pde1a,1408,2602
Rgs4,1408,2505
Cnr1,1408,2456
Pvalb,1408,2422
Gad1,1408,2395
6330403K07Rik,1408,2189
Cplx2,1408,1772
Cplx2,1409,2785
Prkca,1409,2738
3110035E14Rik,1409,2677
Crym,1409,2469
Pvalb,1409,2382
Cpne5,1409,2061
Cplx2,1410,3486
Cplx2,1410,3478
Pvalb,1410,2887
Cadps2,1410,2758
Pde1a,1410,2682
Nrsn1,1410,2661
Pde1a,1410,2535
3110035E14Rik,1410,2500
3110035E14Rik,1410,2458
6330403K07Rik,1410,2023
Cplx2,1410,1959
Cpne5,1411,2770
Aldoc,1411,2746
3110035E14Rik,1411,2674
Neurod6,1411,2609
3110035E14Rik,1411,2584
3110035E14Rik,1411,2496
Prkca,1411,2485
Pvalb,1411,2426
Pvalb,1411,2348
Cplx2,1412,2878
Rgs4,1412,2620
Zcchc12,1412,2611
Pde1a,1412,2605
Neurod6,1412,2598
Cnr1,1412,2517
Cck,1412,2467
Pvalb,1412,2404
Pvalb,1412,2388
Aldoc,1412,2364
Cplx2,1412,1876
Cplx2,1413,3543
Snca,1413,2824
3110035E14Rik,1413,2703
Neurod6,1413,2571
Rgs4,1413,2561
Calb2,1413,2554
Neurod6,1413,2501
Pvalb,1413,2413
Pvalb,1413,2389
Gad1,1413,2376
Pvalb,1413,1898
Cplx2,1414,3551
Pde1a,1414,3357
Cplx2,1414,2789
Cplx2,1414,2746
Neurod6,1414,2528
Enc1,1414,2460
Scg2,1414,2052
Pvalb,1414,1905
Chrm2,1414,1882
Cplx2,1415,2879
Nrsn1,1415,2744
Neurod6,1415,2741
Neurod6,1415,2682
Prkca,1415,2653
Id2,1415,2604
Htr3a,1415,2579
Penk,1415,2503
3110035E14Rik,1415,2490
Gad1,1415,2429
Pvalb,1415,1906
Cplx2,1416,3302
Cck,1416,3269
Wfs1,1416,3053
Rgs4,1416,2640
Neurod6,1416,2533
Neurod6,1416,2469
3110035E14Rik,1416,2451
Satb1,1416,2427
Prkca,1416,2409
Cplx2,1416,2285
Plp1,1416,1802
Pcp4,1417,3422
Satb1,1417,2700
Neurod6,1417,2602
Neurod6,1417,2583
Fam19a1,1417,2570
Snca,1417,2534
Enc1,1417,2475
Pvalb,1417,2418
Pvalb,1417,2414
Pvalb,1417,2335
Nrsn1,1418,3509
Sncg,1418,3441
Pcp4,1418,3306
Wfs1,1418,2775
Pde1a,1418,2694
Neurod6,1418,2635
Cck,1418,2621
Nrsn1,1418,2587
3110035E14Rik,1418,2563
Htr3a,1418,2505
Nrsn1,1418,2363
Cadps2,1419,2755
Neurod6,1419,2709
Wfs1,1419,2551
Neurod6,1419,2445
Aldoc,1419,2385
Pvalb,1419,2382
Enc1,1419,2301
Aldoc,1419,1809
Cplx2,1420,3434
3110035E14Rik,1420,3324
Cplx2,1420,2993
Enc1,1420,2921
3110035E14Rik,1420,2764
Cck,1420,2632
Neurod6,1420,2565
Gda,1420,2486
Gad1,1420,2399
Aldoc,1420,2384
Pvalb,1420,2372
Nrsn1,1420,2106
Plp1,1420,1800
Cxcl14,1421,3587
Cplx2,1421,3536
Cplx2,1421,3535
Cplx2,1421,3433
Wfs1,1421,3125
Id2,1421,2868
Cplx2,1421,2745
Nos1,1421,2638
Prkca,1421,2582
Rgs4,1421,2556
Neurod6,1421,2525
Kit,1421,2483
Scg2,1421,2470
Rgs4,1421,2450
Gad1,1421,2432
Pvalb,1421,2407
Slc6a1,1421,2397
Aldoc,1421,2385
Nrsn1,1422,2695
3110035E14Rik,1422,2631
Prkca,1422,2601
Crym,1422,2553
Fam19a1,1422,2499
Neurod6,1422,2493
Prkca,1422,2436
Nrn1,1422,2328
Gad1,1422,1879
Sst,1422,1845
Cck,1423,2516
Rgs4,1423,2500
Gad1,1423,2390
Nrsn1,1423,2373
Ntng1,1423,2323
Wfs1,1423,2253
Cplx2,1424,2813
Neurod6,1424,2674
Gad1,1424,2424
Sst,1424,1849
Satb1,1424,1834
Pax6,1425,3351
Cplx2,1425,2917
Sema3c,1425,2887
Neurod6,1425,2781
Col25a1,1425,2472
Pde1a,1425,2457
Pvalb,1425,2418
Pvalb,1425,2411
3110035E14Rik,1425,2396
Pvalb,1425,2378
Cplx2,1425,2369
Sst,1425,1842
Plp1,1425,1797
Pcp4,1426,3331
Arpp21,1426,3289
Cnr1,1426,3206
Prkca,1426,2563
Neurod6,1426,2492
Cpne5,1426,2438
Pvalb,1426,2427
3110035E14Rik,1427,2820
Neurod6,1427,2633
Neurod6,1427,2616
Cck,1427,2578
Neurod6,1427,2469
Gad1,1427,2409
3110035E14Rik,1427,1976
Crhbp,1427,1846
3110035E14Rik,1427,1836
Pcp4,1427,1779
Cplx2,1428,3150
Cck,1428,2590
Gda,1428,2570
Penk,1428,2447
Gad1,1428,2415
Gad1,1428,2402
Col25a1,1428,2393
Reln,1428,1800
Neurod6,1429,2601
Wfs1,1429,2560
Gda,1429,2501
Enc1,1429,2490
Neurod6,1429,2482
Bcl11b,1429,2355
Pvalb,1429,1989
Scg2,1429,1830
Neurod6,1430,2626
Wfs1,1430,2616
Neurod6,1430,2536
Rgs12,1430,2462
Rgs4,1431,3460
Prkca,1431,3417
Cplx2,1431,3053
Cxcl14,1431,2857
Cplx2,1431,2831
Nrsn1,1431,2728
Id2,1431,2636
Scg2,1431,2607
Crym,1431,2531
Wfs1,1431,2524
Neurod6,1431,2516
Enc1,1431,2484
Rorb,1431,1834
Wfs1,1432,2594
Enc1,1432,2578
Neurod6,1432,2557
3110035E14Rik,1432,2545
Neurod6,1432,2482
Calb2,1432,2418
Cplx2,1433,3577
Enpp2,1433,3448
Aldoc,1433,3434
Cplx2,1433,3274
Satb1,1433,3184
Cplx2,1433,2920
Nrn1,1433,2728
3110035E14Rik,1433,2673
Scg2,1433,2636
Neurod6,1433,2611
Crym,1433,2461
Gad1,1433,2411
Cplx2,1433,2102
Tac1,1433,2004
Gad1,1433,1871
Pvalb,1434,3586
Gad1,1434,2819
3110035E14Rik,1434,2647
Fam19a1,1434,2466
Gad1,1434,2422
Aldoc,1434,2407
Pvalb,1434,2385
3110035E14Rik,1434,2341
Cadps2,1434,2324
Pvalb,1435,3587
Id2,1435,2858
Neurod6,1435,2624
Neurod6,1435,2551
Cplx2,1435,2175
6330403K07Rik,1435,1856
Cplx2,1436,3574
Rgs4,1436,3461
Rgs4,1436,3446
Cplx2,1436,2829
Neurod6,1436,2574
Neurod6,1436,2522
Fam19a1,1436,2466
Pvalb,1436,2418
Pvalb,1436,2384
Cplx2,1436,2337
Sst,1436,1853
Htr3a,1436,1843
Pvalb,1437,3589
Rgs4,1437,3466
Cxcl14,1437,3435
3110035E14Rik,1437,2967
6330403K07Rik,1437,2597
Fam19a1,1437,2569
Neurod6,1437,2511
3110035E14Rik,1437,2482
Pvalb,1437,2415
Pvalb,1437,2385
Pvalb,1437,2367
Id2,1437,2351
Prkca,1437,2345
Rgs10,1437,2219
Cplx2,1438,3561
Rgs4,1438,3455
Rgs4,1438,3427
Id2,1438,2872
Bcl11b,1438,2748
Neurod6,1438,2638
Neurod6,1438,2590
Cadps2,1438,2564
3110035E14Rik,1438,2545
Pvalb,1438,2368
Neurod6,1438,2328
Grin3a,1438,1868
Kctd12,1438,1858
Sst,1438,1855
Reln,1438,1838
Plp1,1438,1796
Rgs12,1439,2666
Arpp21,1439,2616
Neurod6,1439,2604
Prkca,1439,2304
Reln,1439,1835
Prkca,1440,3350
3110035E14Rik,1440,2837
3110035E14Rik,1440,2646
Cplx2,1440,2613
Neurod6,1440,2509
Pde1a,1440,2495
Enc1,1440,2483
Neurod6,1440,2336
Sst,1440,1862
Gad1,1440,1847
3110035E14Rik,1441,2661
Cplx2,1441,2642
Crym,1441,2630
Fam19a1,1441,2599
Neurod6,1441,2575
Cck,1441,2518
Neurod6,1441,2468
3110035E14Rik,1441,2393
Id2,1441,2364
Enc1,1441,2348
Cplx2,1441,1823
Plp1,1441,1801
Cplx2,1442,2844
Cryab,1442,2623
Cxcl14,1442,2528
Wfs1,1442,2460
Gad1,1442,2415
6330403K07Rik,1443,3077
Tac2,1443,2856
Prkca,1443,2849
Pde1a,1443,2701
Htr3a,1443,2619
Neurod6,1443,2591
Neurod6,1443,2566
Cck,1443,2527
Neurod6,1443,2506
Pvalb,1443,2384
Id2,1443,2370
Cxcl14,1443,2356
Pvalb,1443,2069
Crhbp,1443,1850
Cplx2,1444,3563
Cnr1,1444,2853
Prkca,1444,2850
Prkca,1444,2848
Penk,1444,2606
Neurod6,1444,2569
Prkca,1444,2514
Neurod6,1444,2491
Pde1a,1444,2470
Aldoc,1444,2361
Cxcl14,1444,2357
Npy2r,1444,2318
Cplx2,1444,2209
Sst,1444,1844
Gad1,1444,1833
Cadps2,1445,3382
Prkca,1445,2849
Prkca,1445,2560
Neurod6,1445,2501
Nrsn1,1445,2422
Pvalb,1445,2404
Pcp4,1445,2316
Nrsn1,1445,2181
3110035E14Rik,1445,2113
Nrsn1,1445,1840
Id2,1446,3419
Tac2,1446,2837
Wfs1,1446,2584
Cadps2,1446,2581
Wfs1,1446,2575
Enc1,1446,2542
Cadps2,1446,2460
Gad1,1446,2395
Fam19a1,1446,2345
Rgs4,1446,2330
Pcp4,1446,2315
Neurod6,1446,2310
Gad1,1446,2086
Gad1,1446,2069
Gad1,1446,2065
Cpne5,1446,1899
Cplx2,1446,1879
Neurod6,1447,3332
6330403K07Rik,1447,2794
3110035E14Rik,1447,2679
3110035E14Rik,1447,2621
3110035E14Rik,1447,2576
Enc1,1447,2516
3110035E14Rik,1447,2497
Pcp4,1447,2316
Cplx2,1448,3103
Crym,1448,2917
Prkca,1448,2648
Prkca,1448,2599
Wfs1,1448,2502
Rgs4,1448,2446
Neurod6,1448,2376
Pcp4,1448,2340
Cck,1448,2333
Gad1,1448,1844
Gad1,1449,2866
Neurod6,1449,2705
Ndnf,1449,2660
3110035E14Rik,1449,2614
Satb1,1449,2060
Sst,1449,1850
Neurod6,1450,2465
Reln,1450,2319
Aldoc,1450,2085
Sulf2,1450,2062
Crym,1450,1846
Prkca,1451,3319
Penk,1451,2847
Vip,1451,2834
Neurod6,1451,2591
Prkca,1451,2588
Fam19a1,1451,2567
Cplx2,1451,2557
Neurod6,1451,2547
Rgs4,1451,2441
3110035E14Rik,1451,2431
6330403K07Rik,1451,2401
Snca,1451,2339
Neurod6,1451,2334
Gad1,1451,1828
Slc6a1,1452,2848
Satb1,1452,2602
Neurod6,1452,2592
Wfs1,1452,2536
Snca,1452,2490
Cadps2,1452,2393
6330403K07Rik,1452,2344
Slc6a1,1453,2834
Prkca,1453,2650
Lamp5,1453,2586
Cck,1453,2501
Enc1,1453,2218
Gad1,1453,2094
Nrsn1,1453,2080
Cxcl14,1453,1844
Rgs4,1454,3460
Cplx2,1454,2744
Cnr1,1454,2595
Nrn1,1454,2573
Neurod6,1454,2569
Pvrl3,1454,2519
Neurod6,1454,2480
Enc1,1454,2466
Rgs4,1454,2399
3110035E14Rik,1454,2335
Pvalb,1454,2088
Sulf2,1454,2085
Pvalb,1454,2083
Gad1,1454,1836
Sst,1454,1832
Sst,1454,1824
Cplx2,1455,2857
Fam19a1,1455,2546
Pcp4,1455,2532
Cck,1455,2497
Snca,1455,2491
Enc1,1455,2436
Neurod6,1455,2361
Prkca,1455,2325
Enc1,1455,2315
Cplx2,1455,1993
Cplx2,1455,1992
3110035E14Rik,1456,3383
Pnoc,1456,2828
6330403K07Rik,1456,2653
Lamp5,1456,2609
Wfs1,1456,2604
Enpp2,1456,2528
Aldoc,1456,2403
Rgs4,1456,2379
Crym,1456,2367
3110035E14Rik,1456,2321
Cnr1,1457,2841
Enc1,1457,2600
Enpp2,1457,2529
Enc1,1457,2523
Pvalb,1457,2408
Prkca,1457,2359
Arpp21,1457,2341
Aldoc,1458,3455
3110035E14Rik,1458,3447
Pcp4,1458,3407
Cplx2,1458,3261
Trp53i11,1458,2837
Tac2,1458,2825
Pde1a,1458,2582
3110035E14Rik,1458,2428
Pde1a,1458,2390
Enc1,1458,2335
3110035E14Rik,1458,2328
Cplx2,1458,2274
Pvalb,1458,2098
Pvalb,1458,2071
Gad1,1458,2067
Sst,1458,1849
Id2,1459,3412
Pvalb,1459,2781
Prkca,1459,2556
Enc1,1459,2547
Pde1a,1459,2479
Cck,1459,2460
Nrsn1,1459,2456
Neurod6,1459,2438
Fam19a1,1459,2345
Prkca,1459,2319
Aldoc,1459,2300
Gad1,1459,2105
Id2,1460,3405
Id2,1460,3399
Cplx2,1460,2589
Wfs1,1460,2543
Enc1,1460,2522
Neurod6,1460,2423
Nr4a2,1460,2379
Cplx2,1460,2308
Tac1,1460,2091
Prkca,1460,2086
Crym,1461,3572
Cplx2,1461,3420
Rgs12,1461,2845
Cplx2,1461,2620
Cck,1461,2558
Kit,1461,2534
Scg2,1461,2499
Rgs4,1461,2354
Cck,1461,2312
3110035E14Rik,1461,2277
Cplx2,1461,2245
Cplx2,1462,3064
Cplx2,1462,2935
Tac2,1462,2864
Penk,1462,2826
Arpp21,1462,2469
Neurod6,1462,2406
Neurod6,1462,2258
Col25a1,1462,2254
Pvalb,1462,2100
Id2,1463,3423
Id2,1463,3414
Pcp4,1463,3283
Tac2,1463,2865
Tac2,1463,2863
3110035E14Rik,1463,2565
Cadps2,1463,2555
Rgs4,1463,2540
Neurod6,1463,2484
Prkca,1463,2414
Pcp4,1463,2390
3110035E14Rik,1463,2380
Neurod6,1463,2371
Pde1a,1463,2359
Neurod6,1463,2259
Pvalb,1463,2065
Id2,1464,3493
Aldoc,1464,3432
Prkca,1464,3310
Tac2,1464,2864
3110035E14Rik,1464,2509
Neurod6,1464,2471
Pvalb,1464,2106
Gad1,1464,2097
Pthlh,1464,2091
Pvalb,1464,2082
Gad1,1464,2075
Id2,1465,3489
Zcchc12,1465,3344
Wfs1,1465,2702
Aldoc,1465,2627
3110035E14Rik,1465,2575
Wfs1,1465,2548
Enc1,1465,2450
Arpp21,1465,2438
Prkca,1465,2431
Neurod6,1465,2423
3110035E14Rik,1465,2341
3110035E14Rik,1465,2308
Id2,1466,3487
Rgs12,1466,3347
Tac2,1466,2854
3110035E14Rik,1466,2721
Cadps2,1466,2598
Prkca,1466,2586
Cadps2,1466,2555
Wfs1,1466,2463
Cck,1466,2459
Adgrl2,1466,2419
Prkca,1466,2406
Prkca,1466,2375
Neurod6,1466,2364
Qrfpr,1466,2358
Kctd12,1466,2335
Neurod6,1466,2263
Serpini1,1466,2072
Gad1,1466,2058
Id2,1467,3485
Pde1a,1467,2649
