Gene,x,y
Plp1,5347,3453
6330403K07Rik,5347,3508
Aldoc,5348,3619
Plp1,5350,3448
Plp1,5351,3454
Plp1,5353,3446
Cck,5353,3698
Plp1,5354,3460
Rgs12,5354,3617
Enpp2,5355,3453
Gad1,5355,3745
Ntng1,5356,3393
Plp1,5356,3440
Aldoc,5356,3610
Aldoc,5356,3612
Rgs12,5356,3620
Plp1,5357,3443
Prkca,5357,3450
Plp1,5357,3455
Rgs12,5357,3619
Plp1,5359,3445
Enpp2,5360,3442
Sulf2,5362,3439
Plp1,5363,3449
Id2,5363,3622
Plp1,5364,3442
Enpp2,5364,3452
Plp1,5365,3447
Cryab,5366,3437
Plp1,5366,3457
Id2,5366,3606
Plp1,5368,3444
Enpp2,5370,3446
Nrsn1,5371,3489
Cplx2,5371,3771
Cryab,5372,3455
Aldoc,5376,3414
Pcp4,5376,3474
Pvalb,5377,3439
Cnr1,5377,3504
Enc1,5379,3483
Cplx2,5379,3666
Cplx2,5381,3378
3110035E14Rik,5382,3567
6330403K07Rik,5383,3551
Cplx2,5384,3433
Arpp21,5388,3529
6330403K07Rik,5389,3522
6330403K07Rik,5390,3526
Pcp4,5390,3587
6330403K07Rik,5391,3525
Cplx2,5392,3501
Cryab,5393,3555
Cplx2,5396,3388
Hapln1,5396,3501
Arpp21,5401,3539
Cplx2,5403,3468
Cryab,5403,3485
Id2,5407,3485
Nrsn1,5412,3577
Cplx2,5414,3534
Plp1,5420,3714
Cplx2,5420,3758
Cplx2,5422,3604
Bcl11b,5424,3494
Cplx2,5425,3605
Pcp4,5426,3476
Cplx2,5426,3724
Pcp4,5428,3475
Nrsn1,5431,3476
Cplx2,5431,3580
Aldoc,5434,3772
Cplx2,5436,3411
Pcp4,5437,3389
Cplx2,5437,3417
Wfs1,5439,3693
Pcp4,5440,3461
6330403K07Rik,5440,3532
Plp1,5441,3668
Aldoc,5444,3473
Plp1,5445,3665
Cdh13,5445,3667
Plp1,5445,3671
6330403K07Rik,5445,3704
Plp1,5447,3663
Gad1,5449,3676
6330403K07Rik,5449,3696
Plp1,5450,3665
Adgrl2,5450,3732
6330403K07Rik,5451,3699
Cryab,5452,3466
Lamp5,5454,3678
Slc6a1,5455,3471
Lamp5,5455,3677
Kit,5456,3662
Pnoc,5457,3667
Gad1,5458,3675
Cplx2,5460,3423
6330403K07Rik,5460,3603
Gad1,5460,3668
6330403K07Rik,5460,3767
Gad1,5462,3671
Reln,5463,3653
Htr3a,5463,3660
Pcp4,5463,3674
Reln,5466,3678
Aldoc,5469,3451
Kcnk2,5470,3418
Aldoc,5470,3618
Gad1,5470,3652
Cplx2,5470,3715
Cxcl14,5471,3481
Slc6a1,5471,3667
Ndnf,5471,3677
Cnr1,5472,3662
Plcxd2,5472,3666
Id2,5474,3449
Prkca,5474,3652
Ndnf,5474,3659
6330403K07Rik,5474,3772
Prkca,5475,3653
Reln,5475,3669
Id2,5475,3673
Reln,5476,3662
Slc6a1,5478,3457
Id2,5479,3449
Nrsn1,5479,3659
Slc6a1,5481,3668
Rgs4,5483,3507
Id2,5484,3446
Ndnf,5484,3661
Ndnf,5485,3662
Cryab,5485,3682
Id2,5485,3742
Plp1,5486,3532
6330403K07Rik,5486,3771
Gad1,5488,3657
Hapln1,5490,3449
Reln,5490,3654
Cryab,5492,3532
Id2,5493,3659
Gad1,5493,3662
6330403K07Rik,5493,3773
6330403K07Rik,5494,3629
Cplx2,5494,3653
Cplx2,5495,3442
Id2,5495,3660
Aldoc,5497,3560
Id2,5498,3449
Kit,5503,3649
Gad1,5504,3656
Plp1,5507,3532
Cplx2,5508,3581
6330403K07Rik,5509,3647
Id2,5509,3662
Neurod6,5511,3518
Plp1,5514,3529
Cryab,5517,3530
Plp1,5518,3536
Cplx2,5518,3703
Cplx2,5519,3687
Plp1,5521,3519
Plp1,5521,3530
Plp1,5521,3535
Id2,5522,3402
Plp1,5522,3513
Plp1,5522,3542
Id2,5522,3673
Enpp2,5523,3556
Plp1,5525,3561
Prkca,5526,3397
Id2,5528,3694
Cplx2,5529,3517
6330403K07Rik,5531,3760
Id2,5534,3687
6330403K07Rik,5537,3407
Nrsn1,5538,3330
Id2,5538,3507
Cxcl14,5538,3685
Nrsn1,5539,3331
Nrsn1,5540,3330
Cplx2,5541,3413
Cplx2,5543,3644
Cryab,5543,3711
3110035E14Rik,5544,3481
Rorb,5545,3493
Snca,5546,3566
Cplx2,5547,3757
Wfs1,5548,3613
Satb1,5549,3449
Aldoc,5550,3487
Aldoc,5551,3503
Cadps2,5552,3511
Cryab,5553,3424
Cryab,5554,3423
Id2,5557,3483
Aldoc,5562,3384
Cplx2,5563,3412
Reln,5565,3421
Pcp4,5566,3427
Cck,5569,3560
Penk,5570,3415
Cplx2,5570,3613
Pcp4,5570,3678
Id2,5571,3411
Cplx2,5573,3396
Aldoc,5575,3306
Cplx2,5575,3402
Aldoc,5578,3726
Satb1,5579,3299
Crh,5579,3558
6330403K07Rik,5582,3444
Reln,5582,3560
6330403K07Rik,5583,3443
Id2,5583,3738
6330403K07Rik,5585,3456
Satb1,5586,3599
Slc6a1,5587,3538
Calb2,5587,3564
Htr3a,5587,3567
Ndnf,5589,3568
Cadps2,5589,3665
Plp1,5590,3414
Cplx2,5591,3457
Gad1,5591,3573
Cplx2,5592,3456
Penk,5592,3563
Aldoc,5592,3741
Id2,5593,3753
Reln,5595,3565
Cplx2,5596,3342
Pcp4,5598,3401
Cryab,5598,3442
Cplx2,5598,3575
Calb2,5599,3578
Cplx2,5602,3404
Aldoc,5602,3738
Reln,5603,3395
Tac2,5603,3574
Cryab,5603,3772
Aldoc,5604,3439
Calb2,5605,3392
Gad1,5605,3583
Zcchc12,5608,3569
Wfs1,5610,3678
Reln,5611,3396
Ndnf,5612,3391
Ndnf,5613,3390
Reln,5613,3400
Ndnf,5614,3396
Rorb,5614,3430
Pvalb,5614,3739
Cplx2,5621,3307
Cplx2,5622,3391
Arpp21,5627,3543
Aldoc,5631,3585
Nrsn1,5632,3343
Pde1a,5634,3375
Plp1,5634,3664
Pcp4,5635,3486
Id2,5636,3358
Aldoc,5636,3526
Plp1,5637,3645
Rgs12,5637,3651
Id2,5638,3335
Rgs12,5638,3506
Aldoc,5639,3370
Rgs12,5639,3505
6330403K07Rik,5639,3512
Hapln1,5640,3366
Sulf2,5640,3386
Cryab,5641,3664
Cplx2,5642,3532
Pde1a,5644,3388
Enpp2,5645,3661
Rgs10,5645,3746
Enpp2,5647,3654
Plp1,5647,3658
Cplx2,5647,3738
Aldoc,5651,3502
Id2,5651,3522
Cplx2,5652,3552
3110035E14Rik,5653,3402
Plp1,5653,3659
3110035E14Rik,5654,3392
Cryab,5657,3308
Cplx2,5657,3552
Cplx2,5660,3717
Pcp4,5664,3578
Plp1,5665,3666
Cplx2,5666,3674
Nrsn1,5667,3500
Cplx2,5667,3512
Wfs1,5668,3600
Cryab,5668,3705
Scg2,5671,3269
Id2,5671,3744
Plp1,5672,3691
Cplx2,5673,3646
Cryab,5673,3688
Plp1,5673,3692
Plp1,5674,3696
Aldoc,5674,3748
Cplx2,5675,3359
3110035E14Rik,5675,3678
Plp1,5677,3686
Plp1,5679,3490
Enpp2,5679,3636
Plp1,5679,3676
Plp1,5680,3484
Plp1,5680,3491
Reln,5680,3677
Cplx2,5680,3706
Cryab,5681,3684
Plp1,5682,3697
Cryab,5683,3663
Cplx2,5684,3251
Plp1,5684,3678
Plp1,5684,3690
Enpp2,5685,3682
Cplx2,5685,3762
Plp1,5686,3475
Enpp2,5686,3482
Cryab,5686,3688
6330403K07Rik,5686,3742
Plp1,5688,3476
Plp1,5688,3485
Cryab,5689,3679
Plp1,5689,3693
Cplx2,5689,3763
Arpp21,5690,3475
Id2,5690,3717
Id2,5690,3719
Cryab,5691,3686
Plp1,5692,3483
Cplx2,5693,3720
Plp1,5694,3489
Plp1,5696,3485
Cryab,5697,3466
Plp1,5697,3722
Plp1,5700,3465
Plp1,5700,3485
Cryab,5700,3505
Cryab,5701,3503
Id2,5701,3674
Rorb,5701,3676
Cplx2,5704,3565
Enpp2,5708,3482
Aldoc,5710,3672
Enc1,5713,3621
Snca,5714,3360
Cplx2,5714,3499
Neurod6,5716,3667
Pde1a,5719,3723
Pde1a,5721,3721
Id2,5722,3654
Pde1a,5722,3720
Nr4a2,5723,3614
Enpp2,5727,3645
Enpp2,5728,3635
Plp1,5728,3641
Cplx2,5728,3679
Id2,5728,3713
Cplx2,5729,3338
Sema3c,5730,3606
Slc6a1,5730,3694
Cryab,5730,3722
Enpp2,5731,3633
Id2,5732,3317
Cryab,5732,3364
Cplx2,5732,3499
Enc1,5732,3610
Plp1,5732,3630
Cryab,5733,3320
Cck,5733,3392
Plp1,5733,3636
Cryab,5734,3322
Wfs1,5734,3687
Id2,5735,3332
Enpp2,5735,3626
Plp1,5735,3642
Id2,5737,3335
Aldoc,5737,3707
Id2,5738,3338
Plp1,5738,3624
Plp1,5738,3638
Aldoc,5738,3708
Enpp2,5740,3617
Cryab,5741,3621
Enpp2,5743,3628
Nrsn1,5743,3697
Cplx2,5743,3707
Cplx2,5745,3263
Cplx2,5745,3292
Id2,5746,3305
Cux2,5747,3626
Cux2,5748,3627
Aldoc,5750,3565
Cryab,5751,3629
Enpp2,5752,3613
Enpp2,5753,3620
Cplx2,5754,3439
Cryab,5755,3614
Aldoc,5756,3285
Cplx2,5756,3524
Aldoc,5757,3281
Aldoc,5757,3289
Plp1,5757,3620
Aldoc,5758,3282
Aldoc,5758,3287
Plp1,5760,3615
Cplx2,5761,3536
6330403K07Rik,5762,3303
Plp1,5762,3519
Cryab,5762,3598
Plp1,5763,3615
Cplx2,5764,3251
Id2,5764,3278
Plp1,5764,3616
Id2,5769,3268
Cplx2,5770,3231
3110035E14Rik,5774,3579
Cplx2,5774,3624
Aldoc,5775,3273
Prkca,5775,3638
Enc1,5776,3280
Ndnf,5776,3286
Cplx2,5776,3489
Cplx2,5776,3750
Cryab,5777,3360
Id2,5780,3294
Rgs12,5782,3696
Wfs1,5784,3469
Id2,5785,3274
Kctd12,5785,3478
Plp1,5785,3584
Prkca,5786,3602
Wfs1,5788,3437
Cplx2,5788,3597
Cplx2,5788,3660
Id2,5789,3599
Wfs1,5790,3471
Plp1,5790,3595
Rorb,5790,3738
Cplx2,5791,3658
Rorb,5791,3747
Wfs1,5792,3474
Enc1,5792,3602
Neurod6,5793,3448
Plp1,5793,3586
Rorb,5793,3738
Rorb,5793,3741
Aldoc,5794,3255
6330403K07Rik,5794,3267
Plp1,5794,3592
Cryab,5794,3595
Id2,5794,3715
Rorb,5794,3740
Cryab,5795,3264
Cryab,5795,3586
Cryab,5795,3589
Neurod6,5796,3445
Neurod6,5796,3448
Cryab,5796,3585
Cplx2,5796,3690
Plp1,5797,3592
Enpp2,5797,3602
Trp53i11,5797,3661
Aldoc,5798,3270
Wfs1,5798,3484
Cxcl14,5798,3728
Aldoc,5799,3269
Id2,5800,3719
Plp1,5801,3591
Plp1,5801,3598
Plp1,5802,3595
Wfs1,5803,3488
Cryab,5804,3328
Ndnf,5804,3681
6330403K07Rik,5804,3711
Cplx2,5805,3181
Cryab,5805,3591
Id2,5805,3701
6330403K07Rik,5806,3369
Aldoc,5806,3390
6330403K07Rik,5806,3418
Gad1,5807,3264
Plp1,5807,3605
Slc6a1,5808,3708
Rorb,5809,3177
Aldoc,5809,3263
Aldoc,5809,3630
Plp1,5810,3588
Cplx2,5811,3180
Cplx2,5811,3182
Id2,5812,3394
Cplx2,5813,3184
Cplx2,5813,3520
Aldoc,5816,3386
Aldoc,5816,3452
6330403K07Rik,5817,3260
Cplx2,5817,3467
Aldoc,5817,3659
Cplx2,5817,3749
Wfs1,5819,3266
Id2,5819,3399
Trp53i11,5820,3238
Id2,5821,3386
Gad1,5822,3391
Cplx2,5823,3540
Enc1,5823,3674
Aldoc,5824,3369
Plp1,5824,3533
Cplx2,5824,3541
Plp1,5825,3544
Aldoc,5826,3665
Plp1,5827,3263
Enpp2,5827,3531
Plp1,5829,3261
Plp1,5829,3263
6330403K07Rik,5829,3291
Cplx2,5831,3510
Id2,5832,3345
Aldoc,5832,3383
Pcp4,5832,3661
Penk,5833,3657
Nrn1,5833,3694
Cplx2,5834,3191
Cplx2,5834,3281
Penk,5834,3656
Cplx2,5835,3158
Cplx2,5835,3183
6330403K07Rik,5835,3371
Zcchc12,5835,3551
Ntng1,5835,3673
6330403K07Rik,5836,3373
Cplx2,5838,3158
Rgs4,5838,3665
Pcp4,5839,3306
Rgs4,5840,3662
Id2,5841,3360
6330403K07Rik,5841,3380
Rgs4,5841,3663
3110035E14Rik,5842,3339
Sncg,5844,3388
Id2,5846,3267
Aldoc,5847,3440
Cryab,5847,3678
Pcp4,5848,3234
Cryab,5849,3683
Pcp4,5850,3260
Reln,5851,3185
Cryab,5851,3379
Satb1,5851,3620
6330403K07Rik,5852,3282
6330403K07Rik,5853,3281
Plp1,5855,3537
Cryab,5856,3378
6330403K07Rik,5859,3170
Plp1,5859,3357
Trp53i11,5859,3626
Prkca,5861,3360
Id2,5863,3463
Bcl11b,5863,3684
Cplx2,5864,3237
Id2,5864,3462
Aldoc,5865,3230
Enpp2,5865,3355
Enpp2,5866,3354
6330403K07Rik,5866,3365
Id2,5866,3462
Plp1,5867,3369
Satb1,5868,3543
Sulf2,5869,3153
Arpp21,5869,3404
Enpp2,5870,3148
Plp1,5870,3363
Cryab,5871,3352
Enpp2,5871,3369
Nrn1,5872,3155
6330403K07Rik,5872,3169
Enpp2,5874,3160
Plp1,5875,3361
Cplx2,5876,3174
Plp1,5876,3353
Cplx2,5876,3651
3110035E14Rik,5878,3589
Cryab,5879,3352
Neurod6,5879,3570
Neurod6,5880,3569
Cplx2,5881,3448
Enpp2,5882,3349
Cryab,5884,3381
Cplx2,5884,3465
6330403K07Rik,5885,3149
Enpp2,5886,3352
Cplx2,5886,3556
Satb1,5887,3211
Cplx2,5889,3166
Plp1,5890,3481
Plp1,5893,3473
Plp1,5894,3355
Cplx2,5896,3352
Plp1,5897,3475
Cplx2,5898,3123
Cplx2,5899,3349
Hapln1,5902,3111
Cplx2,5903,3119
Hapln1,5903,3228
Cplx2,5904,3706
Plp1,5905,3465
Id2,5905,3630
Cplx2,5906,3262
Id2,5906,3642
Pcp4,5907,3397
Cplx2,5909,3190
Kctd12,5910,3359
Cplx2,5911,3188
Rgs12,5911,3630
Pcp4,5913,3370
Aldoc,5913,3469
Cplx2,5913,3578
Cplx2,5914,3580
Aldoc,5914,3628
Cplx2,5915,3104
Aldoc,5915,3626
Penk,5916,3261
Rorb,5916,3632
Id2,5916,3657
Pcp4,5917,3370
Arpp21,5917,3765
Ndnf,5918,3256
Cplx2,5919,3525
Nrsn1,5920,3259
Nrsn1,5921,3255
Cplx2,5924,3117
Aldoc,5925,3230
Ndnf,5926,3253
Cplx2,5928,3134
Cplx2,5932,3597
Id2,5933,3386
Id2,5935,3377
Cplx2,5938,3589
Arpp21,5938,3602
Cplx2,5939,3213
6330403K07Rik,5939,3222
Cplx2,5941,3459
Ndnf,5943,3133
Aldoc,5943,3360
6330403K07Rik,5945,3282
Cplx2,5946,3382
Cxcl14,5946,3392
Cxcl14,5949,3375
Cplx2,5951,3126
Cplx2,5952,3143
3110035E14Rik,5954,3551
Cck,5955,3324
Slc6a1,5958,3279
Cplx2,5961,3164
Cplx2,5962,3657
Cplx2,5964,3137
Cplx2,5964,3160
Aldoc,5965,3131
3110035E14Rik,5966,3551
Cplx2,5967,3153
Cplx2,5967,3340
Pcp4,5970,3680
Id2,5971,3179
Cplx2,5972,3363
Rgs12,5975,3202
Cplx2,5976,3321
Cplx2,5977,3083
Aldoc,5977,3195
Rasgrf2,5978,3098
Cplx2,5978,3352
Cplx2,5979,3146
Cplx2,5981,3265
Rorb,5983,3548
Rorb,5984,3547
Id2,5986,3276
Pvalb,5986,3638
Id2,5988,3252
Cplx2,5991,3170
Id2,5991,3240
Arpp21,5992,3720
6330403K07Rik,5993,3219
Id2,5993,3401
Aldoc,5993,3704
Aldoc,5994,3703
Cplx2,5995,3160
Cplx2,5997,3050
Id2,5997,3540
Aldoc,5998,3420
Pvrl3,5999,3539
Cplx2,6000,3453
Cxcl14,6004,3148
Id2,6004,3216
Gad1,6005,3468
Nrsn1,6005,3602
Cplx2,6009,3295
Reln,6012,3115
Pcp4,6013,3494
Id2,6014,3181
Nrn1,6015,3154
Cplx2,6015,3494
Aldoc,6017,3304
Calb2,6020,3103
Cplx2,6020,3397
Reln,6021,3113
Cplx2,6022,3049
Enc1,6023,3107
Nrsn1,6023,3113
Plp1,6023,3411
Nr4a2,6027,3218
Cxcl14,6027,3397
Enpp2,6027,3453
Plp1,6028,3434
Plp1,6029,3450
Snca,6029,3765
Slc6a1,6030,3075
Nrsn1,6030,3292
Snca,6030,3766
Cplx2,6031,3347
6330403K07Rik,6031,3374
Cplx2,6032,3535
Cplx2,6032,3769
Plp1,6033,3419
Plp1,6033,3446
Plp1,6035,3433
Cxcl14,6036,3410
Plp1,6036,3430
Enpp2,6037,3445
Nrsn1,6038,3187
Plp1,6038,3428
Plp1,6038,3437
Neurod6,6038,3479
Cplx2,6039,3041
Cplx2,6039,3109
Plp1,6040,3443
Grin3a,6040,3458
Plp1,6041,3426
Plp1,6042,3402
Cplx2,6042,3672
Plp1,6043,3429
Plp1,6044,3433
Plp1,6044,3447
Id2,6045,3032
Plp1,6045,3423
Cplx2,6046,3241
Pde1a,6048,3171
Plp1,6048,3417
Plp1,6048,3436
Pcp4,6049,3128
Pcp4,6049,3308
Plp1,6050,3429
Cplx2,6050,3482
Pcp4,6051,3122
Reln,6051,3226
Plp1,6051,3394
Plp1,6051,3437
Id2,6052,3016
Cryab,6052,3022
Id2,6052,3025
Cplx2,6052,3568
Id2,6053,3026
Cplx2,6053,3236
Plp1,6053,3404
Rgs4,6053,3652
Pcp4,6054,3094
Enpp2,6054,3420
Grin3a,6055,3027
Pcp4,6055,3114
Plp1,6055,3530
Pcp4,6056,3115
Plp1,6056,3532
Aldoc,6057,3030
Cplx2,6058,3178
Plp1,6058,3429
Gad1,6061,3123
Pcp4,6061,3423
Plp1,6061,3541
Cplx2,6062,3232
Nrsn1,6062,3485
Nrsn1,6063,3396
Id2,6064,3035
Enpp2,6066,3224
Arpp21,6067,3216
Slc6a1,6068,3125
Cxcl14,6068,3484
Cplx2,6068,3713
Cplx2,6069,3014
Cplx2,6069,3062
Plp1,6071,3409
Plcxd2,6072,3430
Cdh13,6072,3518
Gad1,6073,3465
Plp1,6074,3401
3110035E14Rik,6074,3523
Cplx2,6074,3704
Id2,6075,3491
Id2,6076,3245
Id2,6076,3475
Cryab,6077,3405
6330403K07Rik,6078,3112
Enc1,6078,3268
Pcp4,6078,3474
Aldoc,6078,3502
6330403K07Rik,6081,3230
Aldoc,6082,3499
Cck,6082,3730
3110035E14Rik,6086,3716
Neurod6,6086,3757
Cplx2,6087,3045
3110035E14Rik,6088,3734
Cxcl14,6089,3121
Aldoc,6089,3204
Plp1,6089,3337
Trp53i11,6089,3718
3110035E14Rik,6089,3725
Cxcl14,6090,3122
Gad1,6091,3244
Slc6a1,6091,3452
Pcp4,6091,3576
Cplx2,6092,2990
Pcp4,6092,3577
3110035E14Rik,6092,3739
Plp1,6093,3322
3110035E14Rik,6093,3738
Neurod6,6094,3719
Rgs4,6095,3742
Cplx2,6097,3070
Aldoc,6097,3463
Kit,6099,3287
Cplx2,6099,3735
Cplx2,6100,3214
Tac1,6100,3566
Nr4a2,6102,3285
Id2,6102,3574
Nr4a2,6103,3284
Rgs10,6103,3295
Cplx2,6103,3428
Pcp4,6103,3568
Cplx2,6104,3013
Nr4a2,6104,3283
Reln,6104,3422
Neurod6,6104,3751
3110035E14Rik,6105,3052
Aldoc,6105,3088
Pcp4,6105,3553
Htr3a,6106,3287
Cplx2,6106,3428
Nrsn1,6106,3522
Pcp4,6106,3540
Nrn1,6106,3763
Gad1,6107,3298
Reln,6107,3301
Id2,6108,3291
Reln,6108,3295
Neurod6,6108,3756
Enc1,6109,3432
Enc1,6109,3439
Gad1,6110,3214
Cadps2,6111,3271
Cplx2,6111,3345
Cplx2,6111,3507
Ndnf,6112,3295
Pcp4,6112,3541
Arpp21,6112,3574
Chrm2,6113,3561
Arpp21,6113,3575
Nrsn1,6113,3595
Slc6a1,6114,3231
Gad1,6114,3235
Reln,6114,3288
Gad1,6114,3436
Gda,6114,3549
Gad1,6115,3307
Cplx2,6115,3432
Neurod6,6115,3576
6330403K07Rik,6117,3099
Scg2,6117,3233
Kit,6117,3278
Nrsn1,6118,3287
6330403K07Rik,6119,3097
Cplx2,6119,3419
Nrsn1,6119,3425
Gad1,6120,3297
Scg2,6120,3426
Pcp4,6120,3550
Nrsn1,6120,3567
Ndnf,6121,3290
Calb1,6121,3294
Scg2,6121,3427
Pnoc,6121,3433
Pcp4,6121,3560
Cplx2,6122,3019
Reln,6123,3233
Pcp4,6123,3549
Htr3a,6124,3293
Cxcl14,6124,3427
Cplx2,6124,3434
Cplx2,6125,3219
Gad1,6125,3299
Cplx2,6125,3314
Rgs12,6125,3431
Kit,6126,3295
Gad1,6126,3405
Nov,6126,3540
Snca,6126,3550
3110035E14Rik,6126,3556
Id2,6127,3288
Cox6a2,6127,3423
Gad1,6128,3413
Cplx2,6128,3417
Nrsn1,6128,3543
Serpini1,6129,3433
Cryab,6129,3610
Cplx2,6130,3428
Pcp4,6130,3562
Prkca,6131,3416
Id2,6132,2979
Cnr1,6132,3411
Cnr1,6132,3424
Wfs1,6132,3766
Cplx2,6133,2965
Id2,6133,2978
Pcp4,6134,3546
Gad1,6135,3426
Gad1,6136,3222
Ndnf,6136,3383
Gad1,6136,3432
Cplx2,6137,2964
Cadps2,6137,3089
Serpini1,6137,3390
Bcl11b,6137,3414
Pcp4,6137,3552
Gad1,6138,3432
Plp1,6138,3647
Cnr1,6141,3348
Reln,6141,3417
Cryab,6141,3723
Satb1,6142,3260
Id2,6142,3420
Cplx2,6143,3308
Id2,6143,3421
Cplx2,6143,3510
Cnr1,6144,3410
Rgs4,6144,3423
Aldoc,6145,3376
Arpp21,6145,3632
Pcp4,6146,3641
Id2,6148,3419
Cryab,6149,3084
Rgs12,6149,3218
Rgs12,6149,3220
Plp1,6149,3361
Zcchc12,6149,3385
Nrsn1,6149,3400
Kctd12,6149,3498
Plp1,6150,3089
Plp1,6150,3096
Rgs12,6150,3219
Cplx2,6151,3052
Plp1,6151,3090
Gad1,6151,3351
Plp1,6152,3097
Plp1,6152,3324
Cnr1,6153,3385
Gad1,6153,3410
Cplx2,6154,3040
Plp1,6154,3075
Cnr1,6154,3386
Gad1,6155,3346
Rasgrf2,6155,3662
Enpp2,6156,3086
Gad1,6156,3350
Col25a1,6156,3381
Pvalb,6158,3097
Cplx2,6158,3601
Kit,6159,3078
Plp1,6159,3093
Plp1,6159,3100
Col25a1,6160,3419
Satb1,6161,3385
Enpp2,6162,3101
Plp1,6162,3140
Cplx2,6162,3736
Plp1,6163,3068
Plp1,6163,3073
Gad1,6163,3353
Cplx2,6164,3218
Htr3a,6164,3393
Nos1,6164,3698
Plp1,6165,3065
Enc1,6165,3363
Serpini1,6165,3384
Plp1,6166,3095
Cplx2,6166,3396
Cplx2,6166,3406
Cck,6167,3411
Plp1,6168,3079
Cryab,6168,3089
Sncg,6168,3382
Plp1,6169,3085
Cplx2,6169,3370
Scg2,6169,3375
Cplx2,6169,3660
Plp1,6170,3081
Ndnf,6170,3386
Cplx2,6171,3362
Cox6a2,6171,3365
Plp1,6172,3080
Slc6a1,6172,3373
Cplx2,6172,3390
Cryab,6173,3087
Pde1a,6173,3394
Tac1,6173,3410
Cplx2,6173,3729
Enpp2,6174,3093
Aldoc,6174,3168
Rgs4,6174,3371
Gad1,6174,3375
Pde1a,6174,3395
Plp1,6175,3083
Enpp2,6175,3092
Enpp2,6175,3324
Ndnf,6176,3367
Ndnf,6176,3387
Cplx2,6177,3305
Gad1,6177,3393
Cplx2,6177,3539
Id2,6178,3022
Htr3a,6178,3332
Ndnf,6178,3377
6330403K07Rik,6178,3746
Kctd12,6179,3370
Cplx2,6179,3391
Cxcl14,6179,3401
Aldoc,6180,3276
Pde1a,6180,3375
Trp53i11,6180,3385
Cxcl14,6180,3399
Aldoc,6182,3591
Nrsn1,6183,2980
Cxcl14,6183,3384
Cadps2,6184,3346
Plp1,6185,3102
Ndnf,6186,3363
Thsd7a,6187,3332
Ndnf,6187,3357
Cnr1,6188,3389
Cplx2,6189,3379
Cplx2,6191,2916
Satb1,6191,3361
Sncg,6192,3001
Ntng1,6192,3371
Cxcl14,6193,3368
Sema3c,6194,3492
Plp1,6195,3110
Plp1,6196,3273
3110035E14Rik,6197,3096
Aldoc,6199,3198
Aldoc,6200,3199
Aldoc,6201,3202
Cplx2,6202,3226
Id2,6202,3610
Rgs12,6204,2923
Id2,6204,3026
Enc1,6204,3049
Cxcl14,6205,2985
6330403K07Rik,6206,2967
Cryab,6206,2974
Cadps2,6206,2999
Id2,6206,3133
Aldoc,6208,3041
Reln,6208,3343
Gad1,6209,3324
Cplx2,6211,2925
Cxcl14,6211,3321
Sst,6212,3073
Cplx2,6212,3536
Gad1,6213,3291
Cplx2,6214,3118
Ndnf,6215,3311
Cplx2,6215,3684
Cplx2,6216,2924
Id2,6216,2999
Id2,6216,3310
Cplx2,6216,3550
Cxcl14,6217,3307
6330403K07Rik,6217,3331
Reln,6218,3320
Cplx2,6218,3552
Cplx2,6219,3553
Aldoc,6221,3312
Ntng1,6221,3329
Plp1,6222,3262
Kctd12,6222,3304
Cxcl14,6222,3353
Plp1,6223,3263
Aldoc,6224,2997
Plp1,6224,3264
Id2,6224,3356
Sema3c,6225,3312
Cxcl14,6225,3321
Sulf2,6226,3302
Reln,6226,3329
Id2,6227,2953
Trp53i11,6227,2976
Sncg,6227,3313
Id2,6228,2952
Htr3a,6228,3304
Aldoc,6229,3010
Reln,6229,3326
Cplx2,6229,3479
Cryab,6231,2989
Aldoc,6231,3385
Prkca,6231,3581
Rasgrf2,6232,3042
Aldoc,6232,3110
Ndnf,6232,3278
Aldoc,6232,3386
Chodl,6233,3062
Aldoc,6234,3120
Aldoc,6234,3381
Cxcl14,6235,3306
Aldoc,6235,3379
Rgs4,6236,2967
Htr3a,6237,3301
Gad1,6237,3314
Cnr1,6238,3287
Aldoc,6238,3345
Cdh13,6239,2968
Aldoc,6239,3345
Aldoc,6240,3382
Sema3c,6243,3240
Nrsn1,6243,3586
Cplx2,6244,2915
Aldoc,6244,3356
Cplx2,6245,2916
Satb1,6245,3278
Aldoc,6245,3357
Wfs1,6247,3727
Cplx2,6248,2898
Trp53i11,6249,3350
Cxcl14,6250,2944
Cplx2,6250,3258
Fam19a1,6251,2913
Wfs1,6251,3524
Cxcl14,6252,2941
Enc1,6252,3137
Id2,6256,2940
Cplx2,6256,3017
Nrn1,6257,2932
3110035E14Rik,6260,3303
Aldoc,6261,2942
Slc6a1,6262,3196
Aldoc,6262,3205
Enpp2,6264,3191
Cxcl14,6265,3177
Id2,6265,3198
Cplx2,6265,3294
Pde1a,6266,3140
Nrn1,6266,3382
Neurod6,6267,3312
Enc1,6267,3628
6330403K07Rik,6268,3198
Kctd12,6268,3734
Cxcl14,6269,2999
Cxcl14,6270,2992
Id2,6270,3192
Serpini1,6271,3177
Cplx2,6272,2927
Plp1,6272,3272
Plp1,6273,3271
Aldoc,6274,2917
Pcp4,6274,3673
Id2,6277,3183
Cplx2,6277,3404
Cplx2,6278,3117
Cplx2,6279,2949
Enc1,6281,3723
Kctd12,6283,2887
Pcp4,6287,3044
Cplx2,6289,2905
Enc1,6289,3127
Cplx2,6294,2863
Enpp2,6294,3179
Id2,6295,2843
Bcl11b,6295,2888
